reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
fa07f4f9-2646-4043-8f2f-aa3c7e590cc1,Muhammad Firly,https://play-lh.googleusercontent.com/a-/ALV-UjWhlMV3WcqX7dbjCleGhMJ2KmtnVsQrhDQxPIJUMdT1I2bq4_U,"Tidak lengkap seperti asal kota yang saya sebutkan tidak ada, juga mengapa setiap melakukan aksi di aplikasi selalu dimasukkan ke website? Gunanya aplikasi buat apa? Juga sering kembali sendiri.. Aplikasi buatan negri begini amat",1,7,5.0.7,2024-06-11 03:41:38,,,5.0.7
740721f4-b91a-46ac-bfb9-a4a71c0493a7,Dita Pratiwi,https://play-lh.googleusercontent.com/a-/ALV-UjWmurQmjVjgbUBniF0jrzFgDiprJZXWzrCeJxkHgqXR1ETI7kb8,"Aplikasi ini bantu aku banget buat tau info lowongan pekerjaan, jadi memudahkan banget kalau mau nyari Informasi tentang magang, lowongan, magang, dll. Tampilan aplikasi nya juga baguss, Terima kasih SIAPkerja!",5,0,1.1.1,2023-01-08 09:03:14,,,1.1.1
e82b1857-b42e-448e-8ead-9ccb8a634399,Ais Aisyun,https://play-lh.googleusercontent.com/a-/ALV-UjX5khv4ZomV3ky7JTyxEbWnzXB8kTULGOjwWFN1PusA9ZWcIN62,"Bintang 5 buat SIAPkerja by Kemnaker, fitur nya banyak bgt, buat fresh graduate bisa bgt mau persiapan skill dgn pelatihan2 yg disediakan atau mau langsung apply pekerjaan sesuai bidang juga tersedia. Mantap!",5,0,1.1.1,2023-01-11 10:38:09,,,1.1.1
5a74e537-0c68-4369-a172-8e9042a43ebc,Nur Fajriah Shulhusiah,https://play-lh.googleusercontent.com/a-/ALV-UjUKfRYlDGkvOCXDquOO_INhuAJmDnhdIcZZ43-ax--qgdYnUL5j5Q,Rekomendasi buat para pencaker. Karena aplikasinya memudahkan sekali untuk mencari pekerjaan. Fitur aplikasinya sangat mudah dipahami dan lengkap. Terima kasih SIAPkerja~,5,0,,2023-01-11 11:27:44,,,
0a5ffb47-ebd8-4bad-abcc-70b6b9e9d094,Ardian Wiguna,https://play-lh.googleusercontent.com/a-/ALV-UjUKm681W1m176N--V3WoWKXupw5JZhgakAhLbcBJthgPzzJ_czd,Tahap 1 sampai 5 lancar tahap 6 bermasalah di nama dan nomer rekening bank Sudah ganti nomor rekening yang lain dengan sesui nama tetap tidak bisa Sudah laporan 2 x ke kantor cabang tidak ada titik terang . Email pengaduan tidak ada tangapan Masalah di aplikasi nya atau di pengawai nya ?,1,4,5.0.7,2024-08-19 05:39:34,,,5.0.7
f3e7aaf7-00aa-4639-b2a7-570a33dec98b,Sri Indriyani,https://play-lh.googleusercontent.com/a-/ALV-UjWejQE5NJkO9vsTePnBiH_Ac3vt5bCESYI1w91R8ErSeweB2Iw,Terima kasih siap kerja. Berkat aplikasi ini aku bisa mencari lowongan pekerjaan sesuai dengan basic aku. Rekomendasi banget untuk teman-teman yang masih bingung mencari lowongan pekerjaan. Aplikasi siap kerja akan membantu kalian memudahkan proses pencarian loker. Perfect banget deh,5,0,1.1.1,2023-01-17 05:04:26,,,1.1.1
d45d2644-5b96-4127-8ec3-1acb6ce62754,Dull 07,https://play-lh.googleusercontent.com/a/ACg8ocIAYcsEbqunGRAwOfMDPY5qy3rRGqySp5kMUFuRmVsEXRMIuw=mo,Jujur sangat membantu untuk para penganggiran dan pekerja lepas.tapi jujur untuk pelatihan kenapa jauh2 dari domisili.untuk pelatihan gratis dijakarta apakah belum ada?saya cek satu2 nggk ada paling banyak diluar daerah.apakah ada solusi lain untuk mendapatkan pelatihan yang merata.agar rakyat indonesia memiliki bekal skil untun bekerja,1,5,5.0.7,2024-05-18 01:32:35,,,5.0.7
380fe6c3-6975-4c5a-bba3-b6809436c074,Najmul Akhir,https://play-lh.googleusercontent.com/a-/ALV-UjXVGByuEvTPlJFAhcdXjWk-EzH2b7wslSvjpi18eckbLOcXdixdUQ,"Aplikasinya keren. Sangat membantu dalam mencari lowongan kerja, fitur yang tersedia lengkap, overall sangat memuaskan. Wajib diunduh aplikasi ini ya teman teman...",5,1,1.1.1,2023-01-22 18:01:07,,,1.1.1
cd28d5e2-a081-45c9-803b-46348eae2cad,your kiddle,https://play-lh.googleusercontent.com/a/ACg8ocIes-CjawFxzOm84lcee8Lpk67bDBSY9OlDBX3GEgWV2evV8Q=mo,"Parah di website, di apk sama saja tiap ingin daftar pelatihan selalu kembali ke dashboard. Padahal sinyal bagus dan penyimpanan ponsel masih banyak",1,23,5.0.7,2024-04-20 01:38:38,,,5.0.7
e23c9308-38c9-40e7-b716-09407b7bdcef,Teds Land,https://play-lh.googleusercontent.com/a-/ALV-UjXNuOtYpo4KSJ_xlJqZ_M1teDAW7l1J_en1FTvSc0IkZgNgwbK1,"Apk nya banyak kekurangannya, saya mau ngeklaim JKP pas ngisi identitasnya pas pilih simpan malah loading gak kelar kelar, di close apk nya di buka lagi, eh sama aja kyk gitu. Tolong dong di perbaiki !",1,16,1.1.2,2023-05-12 07:58:43,,,1.1.2
72f2de78-110a-4a68-9953-a674e927aaff,Ellesia Sera,https://play-lh.googleusercontent.com/a/ACg8ocJpFysIwc5W2VapI_A982AX61aTSbdQ3bSojOC6kS-hggJWVg=mo,"Aplikasi siapkerja ini bener bener membantu banget bagi aku yang lagi cari kerja dan lama belum dapet kerjaan, diapk ini banyak banget lowongan kerja yang beragam dan sesuai skill yang ada , makasih banyak siap kerja!",5,1,1.1.1,2023-01-08 09:06:07,,,1.1.1
2ed67897-a449-4c8c-a1f5-a11ce9704ca0,Naya 1022,https://play-lh.googleusercontent.com/a-/ALV-UjU1n0IWHLYhQtQ-GKiIIyEPqJoBzFRdC8dCCgGq4uFSGPNIjbw,"Applikasinya sangat membantu sekali, terimakasih siap kerja memudahkan saya mencari info lowongan pekerjaan selain itu banyak informasi menarik mengenai pelatihan dan pengembangan diri agar kita lebih siap masuk ke dunia kerja recommended sekali",5,0,1.1.1,2023-01-17 07:57:29,,,1.1.1
88f8e68a-fa09-4927-aa83-67a76d138b9c,Eka Hudev,https://play-lh.googleusercontent.com/a-/ALV-UjWceuFrFAIKzTzUaQ8yWx3w5C6gHp_93Qbv03epTG8jHOVTWEVe,"Klik karir hub dan pilih pekerjaan luar negri tidak bisa, bisanya cm di akses via komputer, jdi aplikasi ini cm bikin tambah pusing saja",2,17,1.1.2,2023-04-05 01:52:54,,,1.1.2
2328a4d9-7946-4df1-b3c0-a8cb2ffa958a,FTK_Iman Sinergi,https://play-lh.googleusercontent.com/a-/ALV-UjUsHdDrdF0NkXJkBMq5hTWIM8Njh10lBwck-cjMkzXfvYX9xxU3Ug,"makasih siapkerjaa, didalem appsnya nih banyak macem pelatihan mana banyak yang gratis pula jadi kebantu banget buat aku yang fresh grad buat nyari ilmu lagi, aplikasi ini juga mempermudah saya untuk mencari pekerjaan",5,2,1.1.1,2023-01-17 06:59:04,,,1.1.1
e918ea2c-8328-44bc-ae56-4eb9b543a75f,Puput Imaniar,https://play-lh.googleusercontent.com/a/ACg8ocLxivhFZfJ2J1IuI83MFS6lm9rNAiFxQF_f8Mk8XJh7wQBuPw=mo,"disruh dftar pke apk. apk nya aja ga siap untuk dipake, password salah terus padahal udah bener. ganti pasword lama baru ada verifikasinya, udah keburu ga bsa dipake. tolong benerin dlu apk nya dimaksimalkan sebelum di wajibkan digunakan ke masyarakat",1,30,3.0.0,2023-06-07 02:24:37,,,3.0.0
ed311c54-a57d-4895-a7ee-9422e8fd5011,Ikhda Annisa,https://play-lh.googleusercontent.com/a/ACg8ocLXir0x82WWuEQ8dr-t2K7lS04NzZdx4BfDpQMOlTj1zXUL-w=mo,"Aplikasi SIAPkerja sangat bagus, apalagi banyak fitur-fitur yang menurut aku sangat membantu bagi aku yang belum punya pengalaman kerja. Dan juga gunain aplikasinya nggak ribet.",5,2,1.1.1,2023-01-20 21:47:20,,,1.1.1
927b6019-51ca-4257-817b-c492b0110ec2,Angky Mahessa Sagaf,https://play-lh.googleusercontent.com/a-/ALV-UjUwdX8WCXWLW-G_cy73BzV5HNtXZvJP7QwXofGc1xZEc430Z1Vo,"kalau ada bintang dibawah satu pasti saya kasih bintang dibawah lagi, daftar dengan NIK sudah benar tapi ketika verifikasi ibu kandung selalu gagal. Padahal dari saya lahir sampai sekarang saya gk pernah ganti ibu kandung. Heran bagaimana tim IT mengecek sistem ini, sudah banyak yg komplen tapi satupun gk ada yg direspon. Saya khawatir gimana pertanggungjawaban kelak nanti di akhirat SANGAT KECEWA DAN MENYESAL SUDAH DOWNLOAD",1,7,1.1.1,2023-02-12 16:11:07,,,1.1.1
88feb75a-3d16-4431-ad7d-609dab93a956,393_Asriani Annisa Amran,https://play-lh.googleusercontent.com/a-/ALV-UjVSGB_PxWtuMi7bNkToMUrOpgu-g4V1EvxSmTzlhFI7KQBwwLz2kQ,"makasih banget buat aplikasi siapkerja ini, membantu banget untuk aku yang belum punya kerjaan karna disini banyak lowongan-lowongan, ui ux nya juga keren banget dan pastinya user friendly",5,0,1.1.1,2023-01-18 03:24:38,,,1.1.1
b391f83e-f49c-4b27-9e5c-61700283400f,Pramadita Renanda,https://play-lh.googleusercontent.com/a-/ALV-UjVduLWiaW_HPTi8JCWqQ9suRWhtOAB095Yj4yFOyyDQZWoID7l7,"Aplikasinya bagus karena banyak pelatihan buat peningkatan kompetensi, job opprtunity, dan lowongan pekerjaan. Makasih siapkerjaa👍",5,4,1.1.1,2022-12-21 15:16:38,,,1.1.1
645c0a68-0e96-4bf7-91c4-e8ccec512bbe,Azzahra Salsabila,https://play-lh.googleusercontent.com/a-/ALV-UjUmOtYVEEVrXRkmtDn7A30NWO0_OSqd8Arvqe3BKKknqgnU4An1,Aplikasi SIAPkerja sangat cocok digunakan bagi saya yang belum memiliki pengalaman kerja. Banyak lowongan pekerjaan yang bermacam-macam. Dan terdapat banyak pelatihan juga yang dapat dimanfaatkan dalam proses persiapan sebelum bekerja.,5,0,1.1.1,2023-01-21 14:50:32,,,1.1.1
2b0d21c7-a7ca-4123-9d08-d835c9c239cf,Agung Susilo,https://play-lh.googleusercontent.com/a-/ALV-UjWtP_97oOjh0ZT8r-I5TxM1k1-1Lg0q2HgRC92OER-xX9_kJA0,"Tiba-tiba dapat sms dari kemnaker kalo terdaftar program JKP. Tapi datanya pun salah bukan data saya melainkan data saudara saya, sedangkan saya belum pernah buat akun atau sejenisnya",2,4,1.1.2,2023-05-12 01:27:18,,,1.1.2
130a91f2-3c1c-41fb-89e2-64af084b10e2,Majesty Sailo,https://play-lh.googleusercontent.com/a/ACg8ocJn_ifUT0tGcL2VVSAAU-LytlCBVO42RFsH3sbgixtceIbIFg=mo,Kasih opsi untuk mendapatkan pekerjaan di daerah tempat kita tinggal Kita udah lamar tapi status nya tidak nambah Beda dengan sebelum update yang dulu Makin kesini makin bingung make aplikasi dan bingung mau nyari kerja di daerah kita sendri,1,3,5.0.7,2024-05-14 08:40:39,,,5.0.7
94981a8b-d388-4089-8052-e44bbbd6056e,eka muliana,https://play-lh.googleusercontent.com/a/ACg8ocIcMtu32DED9ojNnlH3aNglDLCWSqUu1IPo9w1sSPIE1JSSAg=mo,"aplikasinya keluar masuk browser, mana lembaga pelatihan yang tidak lengkap selalu kembali ke menu utama saat mencari lembaga pelatihan",1,7,5.0.7,2024-08-09 06:00:58,,,5.0.7
75bae647-5204-4b3c-bc25-8037b00ab6f9,D Ayat,https://play-lh.googleusercontent.com/a/ACg8ocJP4qXTrXuekJomFiUOta5zs6cjrEoz01VKHRhpFFYU5qds_g=mo,"Aplikasi kurang satset , setiap mencari pelatihan selalu diarahkan ke google, tolong dipermudah lagi dan diperbaiki lagi🙏🙏",3,3,4.0.0,2024-01-29 10:24:44,,,4.0.0
56a5c900-a01b-4b7d-b82d-85e384bbc2f7,Monica Rizky Tiarasari,https://play-lh.googleusercontent.com/a-/ALV-UjXfT9LfdSpAC-XQOjhMEehB-E2__M2kNhMuGxH7DP-FTnCyzDFP,"Aplikasi ini bagus banget, sangat membantu aku yg belum dapet kerja dan lagi cari info lowongan. Fiturnya simpel jadi mudah buat dimengerti. Terima kasih siap kerja sudah membantu saya dalam mencari lowongan pekerjaan.",5,0,1.1.1,2023-01-18 03:43:42,,,1.1.1
364ae1e0-44a5-4dd6-9a01-ce9e7c0ef67a,Aurelia Anindhita A 3,https://play-lh.googleusercontent.com/a/ACg8ocLAVjsMc5cVjRUUsFePG3gIyuh1jbY9CVYe0hlOabcr6VwXPw=mo,tampilan aplikasinya menarik dan isi dari aplikasinya sangat membantu bagi para pencari kerja dan bagi teman-teman yang ingin meningkatkan skill karena terdapat banyak course gratis yang dapat diikuti,5,0,1.1.1,2023-01-21 06:14:59,,,1.1.1
d8a23a26-f53b-4500-8a4d-9bee1d02e35d,Mochammad abdul Malik,https://play-lh.googleusercontent.com/a-/ALV-UjV2DztYl0gtBzTwgz6OOHes4tDR4anQmC2BX50gVcv6CWhfOz4,Aplikasi milik negara kok kayak gitu gak niat banget bikin aplikasi. Masak daftar saja tidak bisa karena NIK tidak terdaftar 🤦‍♂️🤦‍♂️🤦‍♂️ baut apa susah susah bikin KK dan E-KTP klo tidak terdaftar,1,11,1.1.1,2022-11-28 10:04:16,,,1.1.1
121ebc08-5ad9-4f30-b2b8-2f8b9ecb60f1,Anindya Prima Nirmanda,https://play-lh.googleusercontent.com/a-/ALV-UjXf9XKkGjviMVeCg3naJHHs0Wype9usaYnWNueKsy_fbvjrcyI-,"Memudahkan saya untuk mencari pekerjaan. Apk ini sangat bermanfaat untuk para freshgraduates seperti saya yg ingin cari pekerjaan. Akhirnya ada apk yang bermanfaat untuk Indonesia dalam memberantas angka pengangguran, the best Siapkerja! 🔥",5,0,1.1.1,2023-01-18 02:52:29,,,1.1.1
90e8a1b7-d8dc-4e64-b2ab-2597146a1d28,Agnes Andrian,https://play-lh.googleusercontent.com/a-/ALV-UjWY37r8G9aPnUzIarz-rxy5gHrtd7AuYtkYC12b4223ljg5G-zt,"aplikasinya sangat mempermudah, mulai dari aktivasi hingga fitur-fitur didalamnyaa, tidak hanya untuk pencarian kerja namun untuk pengembangan skill hingga memperluas kesempatan kerja pada tenaga kerja",5,1,1.1.1,2023-01-15 04:00:14,,,1.1.1
9839db3e-dfe9-4e90-95ff-7822c51a0ea2,Haura azz,https://play-lh.googleusercontent.com/a/ACg8ocLEKbtbD-QIZc52YShuXJ1cFr8DA7AHJmql_93YBTt3eSrLqg=mo,"aplikasi yang sangat membantuu karena meberikan info seputar pelatihan, lowongan kerja dll. selain itu, penggunaannya cukup mudah dimengerti. terima kasih banyak SIAPkerja",5,0,1.1.1,2023-01-22 11:17:00,,,1.1.1
f108266e-6d46-4790-b17f-d6ecdfcab6f8,nina,https://play-lh.googleusercontent.com/a-/ALV-UjVbA3mm3UcmZJTs57uXfJtiPEQpnZ-aa6JSMHTNoFjI3oUt0Kfu,"apk rusak, gabisa masuk dari seminggu yang lalu. selalu keluar sendiri setiap mau masuk apk, tolong setidaknya di chrome tidak rusak juga",1,0,,2024-03-26 16:11:24,,,
30affa21-b44e-4045-be81-d137331526a5,Nur Fajriah Shulhusiah,https://play-lh.googleusercontent.com/a-/ALV-UjX-dAoE7p0YuiUHtxhwgpvjk9VVzdkMVCCz10vo95I9QgS3ATcs,Aplikasi nya sangat membantu untuk mencari pekerjaan. Fitur lengkap dan user friendly. Pertahankan terus kualitasnya soalnya recommended banget untuk para pencaker,5,0,,2023-01-11 11:30:38,,,
4cf1efb3-6a23-499a-960b-c300a50eded8,Ridwan,https://play-lh.googleusercontent.com/a-/ALV-UjXdUVmYeLNrzxQc1y7Z_RxOKQ5YK3O509kzOF_Pm-IgRFBGN10,"Pertama kali saya komentari aplikasi di playstore ,seburik apapaun aplikasinya selemot apapun apliksainya sy no coment lgsg unisntal tapi untuk aplikasi ini luarbiasa! SIAP KERJA hallo kenapa saya mau mengajukan kalim JKP 1 saya sampai saat ini tidak bisa ini sudah masuk ke bulan terkahir batas pengajuan,saya sudah coba complaint ke pihak bpjs-no solusi,DM FB kemnaker no solusi,email kemnaker,email hallo jkp,dm IG kemnaker,hallojjp,semua no solusi.Allahuakbar..hak k3 anak sy terdzolimi,KARMA LU!",1,16,4.0.0,2023-12-08 10:40:57,,,4.0.0
dc9dcf19-4556-4e01-be5f-a4ce130882e9,Alinka Najwa,https://play-lh.googleusercontent.com/a-/ALV-UjWE26Jt0a3mJ_iUWRGx7RFSGFhMNypHfHpUvLoTVwmYsSs34SEV,"aplikasinyaa sangat mudah digunakan, terdapat pelatihaan dan lowongan pekerjaan yang beragaam. terimakasih dan semangaattt pejuangg cuaan!!",5,1,1.1.1,2023-01-18 13:10:20,,,1.1.1
65496e46-e74d-480d-9b68-24f5d22b2899,Bayu P.,https://play-lh.googleusercontent.com/a-/ALV-UjVierBnra6Gj7z47jBlctznIX2aj85ypespwKqpeQdspGjPADjV,"Pengajuan JKP ke-6 ditunda padahal misi sudah selesai. Setelah diajukan klaim muncul keterangan selalu gagal, catatannya bahwa sudah ada pengajuan di bulan yang sama. Tapi keterangan di aplikasi dan email menyatakan bahwa klaim akan segera kadaluwarsa? Informasi mana yang harus saya pegang? Hotline dihubungi operator selalu sibuk. Pengaduan via email respon sangat lambat dan tidak memberi solusi. Semoga Alloh sadarkan kalian semua. Ingat, menunda hak orang adalah termasuk dosa.",1,7,4.0.0,2024-01-25 01:04:38,,,4.0.0
797011c7-a211-4ae4-be06-d7d5a89d55a7,Fyy Official,https://play-lh.googleusercontent.com/a-/ALV-UjVLFTr8N0RhiNgckHK34TYf6mOiaN1HGG4M09wXg8FVbexo9Tw,"Jaringan full cepet kencang tapi loading lama aplikasi banyak drama. kalo bisa rate bintang 0 gw mau nya bintang 0 aja, ga cocok rate bintang 1 juga ini mah. Mau bikin surat kerja aja di persulit, KOCAK.",1,11,5.0.7,2024-05-26 10:20:11,,,5.0.7
c3d625d3-af26-4886-880e-b0b99af05fc4,Syahrul Rahmadani,https://play-lh.googleusercontent.com/a-/ALV-UjVbZSWITqTP5Rvrn4edvyxVYpKuYY472WKhXne4T6_tcJuEHf4e,Tampilannya mudah dimengerti. Aplikasinya sangat membantu terutama untuk informasi lowongan pekerjaan dan peningkatan skill yang dimiliki.,5,0,1.1.1,2023-01-21 02:53:25,,,1.1.1
f797ffac-3728-4b99-b578-38fbe48e5ba1,Ratna Hery,https://play-lh.googleusercontent.com/a-/ALV-UjUV53TifoFSvMn-9d1hTvPys5Hy5BhPkw__ed62EbyWvtGEiyg_,"Saya kehilangan SIM card ,dan saya mendaftar untuk pembuatan id recom menggunakan nomor tersebut,lebih parahnya saya juga lupa dengan email nya..saya harus bagaimana? Alhasil saya kesulitan masuk, Padahal saya sangat membutuhkan nya..",5,0,1.1.2,2023-06-07 10:33:14,,,1.1.2
0875bf33-2d8e-4530-8520-f0b900f14778,Mukti Purnama,https://play-lh.googleusercontent.com/a-/ALV-UjVXYDSokK9q4S5kG7Ksn_f1qmGCOIrLCGZEFmU0rb3QiWtzeR-t,"tolong di perbaiki lagi soal ubah data diri dan sebagainya tdi pas sya coba 19/12/2023 08:35wib soal tanggal lahir saya tidak bisa ada informasi ""tidak sesuai dengan dukcapil"" tolong di perbaiki lagih ya untuk itu",4,8,4.0.0,2023-12-19 01:40:27,,,4.0.0
3227529b-793e-4145-a93d-8791e938a2cb,Kurniawan Yudi Wicaksono,https://play-lh.googleusercontent.com/a-/ALV-UjVeIrxQqzjB1_3coXP6arkuro8MsqjQFHSMXI6-gDBLtz8rxWvn,"Penulisan nilai di form pendidikan bermasalah, tanda titik dan koma tidak bisa diinput sedangkan nilai IPK sendiri menggunakan angka desimal. Bagian profesi pekerjaan juga seharusnya bisa ditulis secara bebas mengingat beda perusahaan beda penamaan profesi pekerjaan walaupun kemungkinan jobdesknya sama.",2,3,5.0.7,2024-05-18 21:32:20,,,5.0.7
9ad3007b-f29c-4f08-8b6a-601589edcc8e,Muh Hakan,https://play-lh.googleusercontent.com/a/ACg8ocLF1aV0rKgssJRk2HGGZaSXp5EhI4ONQRLilFwien0xNV2U6Q=mo,"Udh step terakhir buat verifikasi nama ibu, tp malah gk bisa. Katanya NIK nya udh kepake, perasaan saya belum pernah daftar di aplikasi ini. Ngebug apa gmn sih?",1,8,5.0.7,2024-07-16 02:29:43,,,5.0.7
c1500213-840c-4cf9-b412-b4e70fd049bc,Sulistri Ningsih,https://play-lh.googleusercontent.com/a/ACg8ocLboPWkbDoXu13iIZmk-MFdtujh8QMFBFK9MPPrRXwD3z7TXns=mo,"Aplikasikasih ini, sangat bermanfaat bagi para kerja, karna aplikasi ini menyediakan program pelatihan pra kerja gratis dari pemerintah, sangat membantu banget untuk kita, untuk menambah skill lagi🥰",5,20,5.0.7,2024-06-27 06:42:14,,,5.0.7
6d2cba1c-d062-4f65-bd31-3d441f118102,Muslim,https://play-lh.googleusercontent.com/a-/ALV-UjUpmtSsglGxdTXiASBNZgISnBO1xz6z-ZwXp15OsFkZ-hAmj38,"Mohon untuk loker dalam negri operator/ driver forklift nya di tambahkan lagi sesuai domisili Banten,sangat kesulitan dalam pencarian loker itu, dan saya lihat cuma ada 1 aja itu juga sangat jauh di Majalengka.. terima kasih dev..",3,19,5.0.7,2024-03-09 04:43:48,,,5.0.7
6ecdf4bc-8ec9-45e6-ae31-a79da9393806,silfionitaa,https://play-lh.googleusercontent.com/a-/ALV-UjVtK2gkvaeEHjqXe4AurGcFK0LqoenzIcNl131_LqWab39kHaFe,"terimakasih atas lowongannya, sangat memudahkan banget aplikasi siap kerja ini..semenjak ada aplikasi ini saya jadi merasa terbantu yg belum kerja ini terimakasi siap keerja",5,0,1.1.1,2023-01-11 10:32:55,,,1.1.1
0731a916-e5d6-404a-8df6-d2786b1182f0,Nur Azizah,https://play-lh.googleusercontent.com/a/ACg8ocLUy4jiRc4xRRvQhjisRPo_if6IN5hAYTRoQE0fsea4ZHmkFzI=mo,"Aplikasi SIAPkerja sangat membantu sekali untuk mencari informasi lowongan pekerjaan, banyak tips dan kursus online gratis untuk meningkatkan kemampuan, sehingga membuka banyak peluang yang lebih luas bagi saya untuk mendapatkan layanan ketenagakerjaaan",5,0,1.1.1,2023-01-17 08:42:11,,,1.1.1
38866874-9467-4598-b277-33d3cc82d65d,Kurnia Ramadhanty,https://play-lh.googleusercontent.com/a-/ALV-UjXd67j1G8iEzL0H0inNhUhVQGXUpDb2BW5XS1ADw8swffslWSFw,Aplikasinya bagus banget loh. Beneran membantu banget bagi orang yang lagi mencari pekerjaan. Terus juga terdapat banyak pelatihan supaya bisa lebih siap untuk bekerjaa,5,0,1.1.1,2023-01-08 10:22:21,,,1.1.1
a1bbf637-9225-4c2e-a38c-6b6a247e2a91,putri widya,https://play-lh.googleusercontent.com/a-/ALV-UjVArOeKmvvUCjo_YuaQ43FxqYrHuYDnWs8fvAjFBcFbAF-UPFZW,aplikasinya sangat membantu karna memberi layanan yang bermanfaat tentunya dan banyak lowongan kerja juga mantep dah. terimakasih SIAPkerja,5,0,1.1.1,2023-01-08 09:27:56,,,1.1.1
297c090f-10c1-4b8d-a8d5-a9e29ae3095c,Brown Nis,https://play-lh.googleusercontent.com/a-/ALV-UjX2umoo1D42JD6sMa3XQT8r8B1KwpZJ2FpQZOlU81b-9xB7ZG4,"Maksudnya bagaimana, saya tidak bisa mengsakses akun saya tapi disuruh login akun buat ke pusat bantuan?? Login dari email yg dikirim kode verifikasi kok ke nomor telepon, mana nomor hapeku udh ga aktif 2 tahun lalu",1,5,5.0.7,2024-05-06 23:14:24,,,5.0.7
a7cf1f7c-fb70-49d7-abd8-fd62b2d978e6,Angga Sutrisno,https://play-lh.googleusercontent.com/a/ACg8ocI4eJnkS1D8XvmhUafpscPbP4ldq4Dm4_Y4euD86XCTpmWw1K0=mo,mau pencarian yg ke 3 tiba tiba setatus berubah menjadi bekerja padahal belum.. 2 kali lapor ke kantor bpjs ketenagakerjaan gak ada hasil lapor lewat email belum ada tanggapan sampe 1 bulan,1,16,4.0.0,2023-12-14 04:25:43,,,4.0.0
1db60a9c-7be4-4dfa-b980-ec8cdbfdecb5,Bagus Bahrul Ulum,https://play-lh.googleusercontent.com/a-/ALV-UjUpOvufpRuolQ2zvrBF8jFV-v80hpPyBBk3vEcrw1mARQ2FB31YMQ,"Sekelas pemerintah aplikasinya begini, kocak. Masa ada perubahan jadwal daftar ulang gada konfirmasinya. Akhirnya saya ga ikut pelatihan, gara2 aplikasi gajelas ini.",1,4,4.0.0,2024-01-22 02:36:00,,,4.0.0
037d573d-069d-4e30-ab58-97a0482df585,Yogi Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjVbVTdtFgKFuLXfOWwcYqaKue4sEzMq5iyxtqqrFeCd_nt98KIB,"Aplikasi gajelas Ga bermanfaat Disuruh Isi kode OTP malah Ga nonggol Yang Ada Malah Kena Pelanggaran Limit 1678detik Anj , kaga jelas bgsst !! Bukannya mempermudah malah mempersulit Bikin Yg jelas napa Aplikasi , Bikin EMOSI aja!!!!",1,2,3.0.0,2023-08-04 08:10:31,,,3.0.0
e952e6cc-055a-4cc2-bda9-d210ebbcec04,Kiki Pauzi,https://play-lh.googleusercontent.com/a-/ALV-UjXrxQfuzicY6u_Ld4f6GCfMeEHalvKMcm0ResbLwJ-a0A-_8kCP,"Aplikasi nya bagus tapi kalo mencet pusat bantuan langsung diarahkan ke web, dan web tersebut seringkali error tidak dapat loggin.",5,0,1.1.1,2023-01-30 03:06:59,,,1.1.1
30e4fcce-5964-4563-a30b-2323e537882f,adaf,https://play-lh.googleusercontent.com/a-/ALV-UjWNOsMrzPuqLu1jhiOL45V1a3_1ugZwU-oRM8e-onZnKm1xfzVq,"Aplikasi cacat,unfaedah. Aktivasi akun sudah puluhan kali minta kode OTP tp ga masuk2,udah ganti2 nomor hp tetap ga bisa,parah. Mending uninstal aja. Yang belum download mending ga usah di download,buang2 waktu,buang2 kuota.",1,1,,2023-07-14 12:53:30,,,
d298a597-ed37-4063-9204-0e472d552e05,Adinda Leani,https://play-lh.googleusercontent.com/a-/ALV-UjXCEwdDRfhpAaXtH5mMSTGRicSQVq8C7JUAhGG3RG85jAg_u8qS,"Ini gimana yah,,udah saya dowload masih gk mau terebuka diminta update udah saya update jgk masih lelet bahkan tidak mau terbuka. Pdhal saya lagi dalam proses ikut pelatihan ofline Dan mau ubah nmor yang tertera disana krn udah rusak card hp saya jd binggguung",1,2,3.0.0,2023-09-11 12:32:48,,,3.0.0
24ab94d7-70e5-4dbc-a877-8113fdfd5d69,siska ananda,https://play-lh.googleusercontent.com/a/ACg8ocIM-RcSiLqnyZI16L34lVycp-wo51MgOudM6XIWX4fRuasI_g=mo,"Hallo, saya sebelumnya udah login di aplikasi ini. Terus pas saya buka lagi kok gak bisa kebuka. Padahal ram di hp saya masih banyak yg free nih, kenapa ya aplikasinya tuh susah dibuka? Tolong diperbaiki.. saya butuh buat buka aplikasi ini 🙏🏻🙏🏻",2,31,4.0.0,2023-12-31 05:05:08,,,4.0.0
459bd94d-e08d-4758-a66e-9c03b150c12e,Muhamad Akmal Maulidi,https://play-lh.googleusercontent.com/a/ACg8ocJ6xyuKDLA56mnJX-ZB_p9l5HzUniRnlzJ1cLjhwe6IfpLb4W8=mo,"Ini apk apaan yah. Di suruh download apk SIAPkerja sama pihak Dinsaker, tapi pas udah daftar akun mau aktivasi akun gak pernah mendapatkan kode OTP. Sudah berpuluh-puluh kali dan bahkan sudah tak terhitung berapa kali sya minta kode OTP akan tetapi tidak pernah mendapatkannya.",2,68,3.0.0,2023-06-14 05:03:37,,,3.0.0
